timestamp,buy_at,sell_at,profit_before_fees,profit_after_fees,cumulative_pnl
2025-01-27 02:41:51.242085,236.53,236.65,12.000000000000455,11.500000000000455,1033.4999999999773
2025-01-27 02:41:51.529989,236.53,236.64,10.999999999998522,10.499999999998522,1043.999999999976
2025-01-27 02:41:51.804994,236.53,236.64,10.999999999998522,10.499999999998522,1054.4999999999745
2025-01-27 02:41:52.099605,236.53,236.65,12.000000000000455,11.500000000000455,1065.999999999975
2025-01-27 02:41:52.402921,236.53,236.62,9.000000000000341,8.500000000000341,1074.4999999999754
2025-01-27 02:41:52.698501,236.53,236.62,9.000000000000341,8.500000000000341,1082.999999999976
2025-01-27 02:41:52.986509,236.53,236.62,9.000000000000341,8.500000000000341,1091.4999999999764
2025-01-27 02:41:53.284296,236.53,236.62,9.000000000000341,8.500000000000341,1099.9999999999768
2025-01-27 02:41:53.595232,236.53,236.64,10.999999999998522,10.499999999998522,1110.4999999999754
2025-01-27 02:41:53.893769,236.53,236.64,10.999999999998522,10.499999999998522,1120.999999999974
2025-01-27 02:41:54.220511,236.53,236.64,10.999999999998522,10.499999999998522,1131.4999999999727
2025-01-27 02:41:54.530123,236.53,236.74,21.000000000000796,20.500000000000796,1151.9999999999736
2025-01-27 02:41:54.832766,236.53,236.74,21.000000000000796,20.500000000000796,1172.4999999999745
2025-01-27 02:41:55.197860,236.53,236.73,19.999999999998863,19.499999999998863,1191.9999999999734
2025-01-27 02:41:55.477107,236.53,236.71,18.000000000000682,17.500000000000682,1209.499999999974
2025-01-27 02:41:55.786132,236.53,236.71,18.000000000000682,17.500000000000682,1226.9999999999748
2025-01-27 02:41:56.141622,236.53,236.69,15.999999999999659,15.499999999999659,1242.4999999999745
2025-01-27 02:41:56.459979,236.53,236.66,12.999999999999545,12.499999999999545,1254.999999999974
2025-01-27 02:41:56.739863,236.53,236.65,12.000000000000455,11.500000000000455,1266.4999999999745
2025-01-27 02:41:57.040394,236.53,236.66,12.999999999999545,12.499999999999545,1278.999999999974
2025-01-27 02:41:57.320030,236.53,236.66,12.999999999999545,12.499999999999545,1291.4999999999736
2025-01-27 02:41:57.614736,236.53,236.66,12.999999999999545,12.499999999999545,1303.9999999999732
2025-01-27 02:41:57.991904,236.53,236.65,12.000000000000455,11.500000000000455,1315.4999999999736
2025-01-27 02:41:58.321264,236.53,236.63,9.999999999999432,9.499999999999432,1324.9999999999732
2025-01-27 02:41:58.687600,236.53,236.63,9.999999999999432,9.499999999999432,1334.4999999999727
2025-01-27 02:41:58.973336,236.53,236.63,9.999999999999432,9.499999999999432,1343.9999999999723
2025-01-27 02:41:59.353496,236.53,236.63,9.999999999999432,9.499999999999432,1353.4999999999718
2025-01-27 02:41:59.639343,236.53,236.63,9.999999999999432,9.499999999999432,1362.9999999999714
2025-01-27 02:41:59.923847,236.53,236.62,9.000000000000341,8.500000000000341,1371.4999999999718
2025-01-27 02:42:00.223752,236.53,236.62,9.000000000000341,8.500000000000341,1379.9999999999723
2025-01-27 02:42:00.520295,236.53,236.62,9.000000000000341,8.500000000000341,1388.4999999999727
2025-01-27 02:42:00.803432,236.53,236.66,12.999999999999545,12.499999999999545,1400.9999999999723
2025-01-27 02:42:01.112555,236.53,236.67,13.999999999998636,13.499999999998636,1414.499999999971
2025-01-27 02:42:01.410262,236.53,236.67,13.999999999998636,13.499999999998636,1427.9999999999695
2025-01-27 02:42:01.719270,236.53,236.67,13.999999999998636,13.499999999998636,1441.4999999999682
2025-01-27 02:42:02.000071,236.53,236.67,13.999999999998636,13.499999999998636,1454.9999999999668
2025-01-27 02:42:02.385969,236.53,236.67,13.999999999998636,13.499999999998636,1468.4999999999654
2025-01-27 02:42:02.671261,236.53,236.67,13.999999999998636,13.499999999998636,1481.999999999964
2025-01-27 02:42:02.954622,236.53,236.67,13.999999999998636,13.499999999998636,1495.4999999999627
2025-01-27 02:42:03.286953,236.53,236.67,13.999999999998636,13.499999999998636,1508.9999999999613
2025-01-27 02:42:03.580128,236.53,236.67,13.999999999998636,13.499999999998636,1522.49999999996
2025-01-27 02:42:03.870377,236.53,236.67,13.999999999998636,13.499999999998636,1535.9999999999586
2025-01-27 02:42:04.271431,236.53,236.67,13.999999999998636,13.499999999998636,1549.4999999999573
2025-01-27 02:42:04.678780,236.53,236.69,15.999999999999659,15.499999999999659,1564.9999999999568
2025-01-27 02:42:04.979186,236.53,236.68,15.000000000000568,14.500000000000568,1579.4999999999573
2025-01-27 02:42:05.278575,236.53,236.68,15.000000000000568,14.500000000000568,1593.9999999999577
2025-01-27 02:42:05.586498,236.53,236.62,9.000000000000341,8.500000000000341,1602.4999999999582
2025-01-27 02:42:05.909404,236.53,236.61,8.00000000000125,7.5000000000012506,1609.9999999999595
2025-01-27 02:42:06.227724,236.53,236.6,6.999999999999318,6.499999999999318,1616.4999999999588
2025-01-27 02:42:06.516753,236.53,236.61,8.00000000000125,7.5000000000012506,1623.99999999996
2025-01-27 02:42:06.799682,236.53,236.61,8.00000000000125,7.5000000000012506,1631.4999999999613
2025-01-27 02:42:07.072457,236.53,236.61,8.00000000000125,7.5000000000012506,1638.9999999999627
2025-01-27 02:42:07.431168,236.53,236.61,8.00000000000125,7.5000000000012506,1646.499999999964
2025-01-27 02:42:07.704222,236.53,236.6,6.999999999999318,6.499999999999318,1652.9999999999634
2025-01-27 02:42:08.049478,236.53,236.61,8.00000000000125,7.5000000000012506,1660.4999999999645
2025-01-27 02:42:08.411214,236.53,236.61,8.00000000000125,7.5000000000012506,1667.999999999966
2025-01-27 02:42:08.722583,236.53,236.62,9.000000000000341,8.500000000000341,1676.4999999999663
2025-01-27 02:42:09.302661,236.52,236.53,0.9999999999990905,0.4999999999990905,1676.9999999999654
2025-01-27 02:42:09.623871,236.53,236.55,2.000000000001023,1.5000000000010232,1678.4999999999663
2025-01-27 02:42:09.902239,236.53,236.55,2.000000000001023,1.5000000000010232,1679.9999999999673
2025-01-27 02:42:10.226629,236.53,236.55,2.000000000001023,1.5000000000010232,1681.4999999999682
2025-01-27 02:42:10.545212,236.53,236.56,3.0000000000001137,2.5000000000001137,1683.9999999999682
2025-01-27 02:42:10.833906,236.53,236.59,6.000000000000227,5.500000000000227,1689.4999999999684
2025-01-27 02:42:11.124403,236.53,236.6,6.999999999999318,6.499999999999318,1695.9999999999677
2025-01-27 02:42:11.435385,236.47,236.53,6.000000000000227,5.500000000000227,1701.499999999968
2025-01-27 02:42:11.749094,236.46,236.53,6.999999999999318,6.499999999999318,1707.9999999999673
2025-01-27 02:42:12.295295,236.47,236.53,6.000000000000227,5.500000000000227,1713.4999999999675
2025-01-27 02:42:12.593803,236.47,236.53,6.000000000000227,5.500000000000227,1718.9999999999677
2025-01-27 02:42:12.911127,236.48,236.53,5.000000000001137,4.500000000001137,1723.4999999999688
2025-01-27 02:42:13.219024,236.47,236.53,6.000000000000227,5.500000000000227,1728.999999999969
2025-01-27 02:42:13.540886,236.47,236.53,6.000000000000227,5.500000000000227,1734.4999999999693
2025-01-27 02:42:13.844586,236.47,236.53,6.000000000000227,5.500000000000227,1739.9999999999695
2025-01-27 02:42:14.204044,236.48,236.53,5.000000000001137,4.500000000001137,1744.4999999999707
2025-01-27 02:42:14.559836,236.48,236.53,5.000000000001137,4.500000000001137,1748.9999999999718
2025-01-27 02:42:14.846593,236.48,236.53,5.000000000001137,4.500000000001137,1753.499999999973
2025-01-27 02:42:15.183068,236.48,236.53,5.000000000001137,4.500000000001137,1757.999999999974
2025-01-27 02:42:15.464415,236.48,236.53,5.000000000001137,4.500000000001137,1762.4999999999752
2025-01-27 02:42:15.758385,236.52,236.53,0.9999999999990905,0.4999999999990905,1762.9999999999743
2025-01-27 02:42:16.045705,236.53,236.64,10.999999999998522,10.499999999998522,1773.4999999999727
2025-01-27 02:42:16.378019,236.53,236.64,10.999999999998522,10.499999999998522,1783.9999999999714
2025-01-27 02:42:16.658599,236.53,236.64,10.999999999998522,10.499999999998522,1794.49999999997
2025-01-27 02:42:16.963913,236.53,236.65,12.000000000000455,11.500000000000455,1805.9999999999704
2025-01-27 02:42:17.332144,236.53,236.64,10.999999999998522,10.499999999998522,1816.499999999969
2025-01-27 02:42:17.688669,236.53,236.64,10.999999999998522,10.499999999998522,1826.9999999999677
2025-01-27 02:42:17.975046,236.53,236.64,10.999999999998522,10.499999999998522,1837.4999999999663
2025-01-27 02:42:18.310385,236.53,236.64,10.999999999998522,10.499999999998522,1847.999999999965
2025-01-27 02:42:18.643563,236.53,236.72,18.999999999999773,18.499999999999773,1866.4999999999648
2025-01-27 02:42:19.006720,236.53,236.72,18.999999999999773,18.499999999999773,1884.9999999999645
2025-01-27 02:42:19.464253,236.53,236.73,19.999999999998863,19.499999999998863,1904.4999999999634
2025-01-27 02:42:19.778741,236.53,236.72,18.999999999999773,18.499999999999773,1922.9999999999632
2025-01-27 02:42:20.212923,236.53,236.71,18.000000000000682,17.500000000000682,1940.4999999999638
2025-01-27 02:42:20.531594,236.53,236.71,18.000000000000682,17.500000000000682,1957.9999999999645
2025-01-27 02:42:20.872947,236.53,236.71,18.000000000000682,17.500000000000682,1975.4999999999652
2025-01-27 02:42:21.174427,236.53,236.7,16.99999999999875,16.49999999999875,1991.999999999964
2025-01-27 02:42:21.528965,236.53,236.7,16.99999999999875,16.49999999999875,2008.4999999999627
2025-01-27 02:42:21.930142,236.53,236.7,16.99999999999875,16.49999999999875,2024.9999999999613
2025-01-27 02:42:22.264724,236.53,236.68,15.000000000000568,14.500000000000568,2039.4999999999618
2025-01-27 02:42:22.624363,236.53,236.68,15.000000000000568,14.500000000000568,2053.9999999999623
2025-01-27 02:42:22.943263,236.53,236.68,15.000000000000568,14.500000000000568,2068.4999999999627
2025-01-27 02:42:23.296074,236.53,236.71,18.000000000000682,17.500000000000682,2085.9999999999636
2025-01-27 02:42:23.582843,236.53,236.74,21.000000000000796,20.500000000000796,2106.4999999999645
2025-01-27 02:42:23.877551,236.53,236.74,21.000000000000796,20.500000000000796,2126.9999999999654
2025-01-27 02:42:24.220229,236.53,236.74,21.000000000000796,20.500000000000796,2147.4999999999663
2025-01-27 02:42:24.533145,236.53,236.74,21.000000000000796,20.500000000000796,2167.9999999999673
2025-01-27 02:42:24.813096,236.53,236.75,21.999999999999886,21.499999999999886,2189.4999999999673
2025-01-27 02:42:25.128563,236.53,236.76,22.999999999998977,22.499999999998977,2211.9999999999663
2025-01-27 02:42:25.451645,236.53,236.76,22.999999999998977,22.499999999998977,2234.4999999999654
2025-01-27 02:42:25.774866,236.53,236.76,22.999999999998977,22.499999999998977,2256.9999999999645
2025-01-27 02:42:26.064779,236.53,236.8,27.000000000001023,26.500000000001023,2283.4999999999654
2025-01-27 02:42:26.404593,236.53,236.73,19.999999999998863,19.499999999998863,2302.9999999999645
2025-01-27 02:42:26.721841,236.53,236.74,21.000000000000796,20.500000000000796,2323.4999999999654
2025-01-27 02:42:26.994711,236.53,236.73,19.999999999998863,19.499999999998863,2342.9999999999645
2025-01-27 02:42:27.305957,236.53,236.73,19.999999999998863,19.499999999998863,2362.4999999999636
2025-01-27 02:42:27.593617,236.53,236.66,12.999999999999545,12.499999999999545,2374.999999999963
2025-01-27 02:42:27.923674,236.53,236.66,12.999999999999545,12.499999999999545,2387.4999999999627
2025-01-27 02:42:28.283260,236.53,236.66,12.999999999999545,12.499999999999545,2399.9999999999623
2025-01-27 02:42:28.596724,236.53,236.7,16.99999999999875,16.49999999999875,2416.499999999961
2025-01-27 02:42:28.897611,236.53,236.7,16.99999999999875,16.49999999999875,2432.9999999999595
2025-01-27 02:42:29.185821,236.53,236.7,16.99999999999875,16.49999999999875,2449.499999999958
2025-01-27 02:42:29.466183,236.53,236.7,16.99999999999875,16.49999999999875,2465.999999999957
2025-01-27 02:42:29.849966,236.53,236.7,16.99999999999875,16.49999999999875,2482.4999999999554
2025-01-27 02:42:30.152622,236.53,236.68,15.000000000000568,14.500000000000568,2496.999999999956
2025-01-27 02:42:30.564170,236.53,236.71,18.000000000000682,17.500000000000682,2514.4999999999563
2025-01-27 02:42:30.893482,236.53,236.7,16.99999999999875,16.49999999999875,2530.999999999955
2025-01-27 02:42:31.172410,236.53,236.69,15.999999999999659,15.499999999999659,2546.4999999999545
2025-01-27 02:42:31.478724,236.53,236.69,15.999999999999659,15.499999999999659,2561.999999999954
2025-01-27 02:42:31.798976,236.53,236.67,13.999999999998636,13.499999999998636,2575.4999999999527
2025-01-27 02:42:32.079454,236.53,236.67,13.999999999998636,13.499999999998636,2588.9999999999513
2025-01-27 02:42:32.401431,236.53,236.67,13.999999999998636,13.499999999998636,2602.49999999995
2025-01-27 02:42:32.678575,236.53,236.67,13.999999999998636,13.499999999998636,2615.9999999999486
2025-01-27 02:42:32.983083,236.53,236.67,13.999999999998636,13.499999999998636,2629.4999999999472
2025-01-27 02:42:33.324749,236.53,236.67,13.999999999998636,13.499999999998636,2642.999999999946
2025-01-27 02:42:33.622919,236.53,236.67,13.999999999998636,13.499999999998636,2656.4999999999445
2025-01-27 02:42:33.913588,236.53,236.66,12.999999999999545,12.499999999999545,2668.999999999944
2025-01-27 02:42:34.302699,236.53,236.64,10.999999999998522,10.499999999998522,2679.4999999999427
2025-01-27 02:42:34.609044,236.53,236.64,10.999999999998522,10.499999999998522,2689.9999999999413
2025-01-27 02:42:34.905311,236.53,236.64,10.999999999998522,10.499999999998522,2700.49999999994
2025-01-27 02:42:35.272172,236.53,236.64,10.999999999998522,10.499999999998522,2710.9999999999386
2025-01-27 02:42:35.583388,236.53,236.65,12.000000000000455,11.500000000000455,2722.499999999939
2025-01-27 02:42:35.900349,236.53,236.68,15.000000000000568,14.500000000000568,2736.9999999999395
2025-01-27 02:42:36.222528,236.53,236.69,15.999999999999659,15.499999999999659,2752.499999999939
2025-01-27 02:42:36.527797,236.53,236.69,15.999999999999659,15.499999999999659,2767.9999999999386
2025-01-27 02:42:36.838876,236.53,236.7,16.99999999999875,16.49999999999875,2784.4999999999372
2025-01-27 02:42:37.150407,236.53,236.7,16.99999999999875,16.49999999999875,2800.999999999936
2025-01-27 02:42:37.530687,236.53,236.73,19.999999999998863,19.499999999998863,2820.4999999999345
2025-01-27 02:42:37.865848,236.53,236.74,21.000000000000796,20.500000000000796,2840.9999999999354
2025-01-27 02:42:38.230424,236.53,236.74,21.000000000000796,20.500000000000796,2861.4999999999363
2025-01-27 02:42:38.599174,236.53,236.78,25.0,24.5,2885.9999999999363
2025-01-27 02:42:38.895183,236.53,236.79,25.99999999999909,25.49999999999909,2911.4999999999354
2025-01-27 02:42:39.187755,236.53,236.79,25.99999999999909,25.49999999999909,2936.9999999999345
2025-01-27 02:42:39.500450,236.53,236.8,27.000000000001023,26.500000000001023,2963.4999999999354
2025-01-27 02:42:39.874215,236.53,236.8,27.000000000001023,26.500000000001023,2989.9999999999363
2025-01-27 02:42:40.294026,236.53,236.8,27.000000000001023,26.500000000001023,3016.4999999999372
2025-01-27 02:42:40.595545,236.53,236.81,28.000000000000114,27.500000000000114,3043.9999999999372
2025-01-27 02:42:40.910709,236.53,236.81,28.000000000000114,27.500000000000114,3071.4999999999372
2025-01-27 02:42:41.254401,236.53,236.82,28.999999999999204,28.499999999999204,3099.9999999999363
2025-01-27 02:42:41.580370,236.53,236.78,25.0,24.5,3124.4999999999363
2025-01-27 02:42:41.875363,236.53,236.78,25.0,24.5,3148.9999999999363
2025-01-27 02:42:42.215560,236.53,236.8,27.000000000001023,26.500000000001023,3175.4999999999372
2025-01-27 02:42:42.507604,236.53,236.8,27.000000000001023,26.500000000001023,3201.999999999938
2025-01-27 02:42:42.804941,236.53,236.78,25.0,24.5,3226.499999999938
2025-01-27 02:42:43.117199,236.53,236.78,25.0,24.5,3250.999999999938
2025-01-27 02:42:43.442170,236.53,236.78,25.0,24.5,3275.499999999938
2025-01-27 02:42:43.718279,236.53,236.78,25.0,24.5,3299.999999999938
2025-01-27 02:42:44.111960,236.53,236.83,30.000000000001137,29.500000000001137,3329.499999999939
2025-01-27 02:42:44.472773,236.53,236.83,30.000000000001137,29.500000000001137,3358.99999999994
2025-01-27 02:42:44.777903,236.53,236.83,30.000000000001137,29.500000000001137,3388.499999999941
2025-01-27 02:42:45.091469,236.53,236.85,31.999999999999318,31.499999999999318,3419.99999999994
2025-01-27 02:42:45.402244,236.53,236.85,31.999999999999318,31.499999999999318,3451.499999999939
2025-01-27 02:42:45.674199,236.53,236.85,31.999999999999318,31.499999999999318,3482.999999999938
2025-01-27 02:42:45.972325,236.53,236.85,31.999999999999318,31.499999999999318,3514.4999999999372
2025-01-27 02:42:46.395306,236.53,236.85,31.999999999999318,31.499999999999318,3545.9999999999363
2025-01-27 02:42:46.700507,236.53,236.86,33.00000000000125,32.50000000000125,3578.4999999999377
2025-01-27 02:42:47.027080,236.53,236.87,34.00000000000034,33.50000000000034,3611.999999999938
2025-01-27 02:42:47.347189,236.53,236.92,38.999999999998636,38.499999999998636,3650.499999999937
2025-01-27 02:42:47.640310,236.53,236.96,43.00000000000068,42.50000000000068,3692.9999999999372
2025-01-27 02:42:47.957771,236.53,236.96,43.00000000000068,42.50000000000068,3735.499999999938
2025-01-27 02:42:48.307059,236.53,236.99,46.000000000000796,45.500000000000796,3780.999999999939
2025-01-27 02:42:48.624456,236.53,236.98,44.99999999999886,44.49999999999886,3825.499999999938
2025-01-27 02:42:48.955230,236.53,236.97,43.99999999999977,43.49999999999977,3868.999999999938
2025-01-27 02:42:49.268284,236.53,236.97,43.99999999999977,43.49999999999977,3912.499999999938
2025-01-27 02:42:49.574935,236.53,236.98,44.99999999999886,44.49999999999886,3956.9999999999372
2025-01-27 02:42:49.889952,236.53,237.0,46.999999999999886,46.499999999999886,4003.4999999999372
2025-01-27 02:42:50.206595,236.53,236.99,46.000000000000796,45.500000000000796,4048.999999999938
2025-01-27 02:42:50.488939,236.53,237.0,46.999999999999886,46.499999999999886,4095.499999999938
2025-01-27 02:42:50.799562,236.53,237.0,46.999999999999886,46.499999999999886,4141.999999999938
2025-01-27 02:42:51.079581,236.53,237.0,46.999999999999886,46.499999999999886,4188.499999999938
2025-01-27 02:42:51.400877,236.53,236.99,46.000000000000796,45.500000000000796,4233.999999999939
2025-01-27 02:42:51.690631,236.53,236.98,44.99999999999886,44.49999999999886,4278.499999999938
2025-01-27 02:42:52.008375,236.53,236.98,44.99999999999886,44.49999999999886,4322.999999999937
2025-01-27 02:42:52.296598,236.53,236.99,46.000000000000796,45.500000000000796,4368.499999999938
2025-01-27 02:42:52.658196,236.53,236.99,46.000000000000796,45.500000000000796,4413.999999999939
2025-01-27 02:42:52.942487,236.53,236.99,46.000000000000796,45.500000000000796,4459.49999999994
2025-01-27 02:42:53.267957,236.53,236.99,46.000000000000796,45.500000000000796,4504.999999999941
2025-01-27 02:42:53.597219,236.53,236.99,46.000000000000796,45.500000000000796,4550.499999999942
2025-01-27 02:42:53.897166,236.53,237.0,46.999999999999886,46.499999999999886,4596.999999999942
2025-01-27 02:42:54.243477,236.53,237.0,46.999999999999886,46.499999999999886,4643.499999999942
2025-01-27 02:42:54.546408,236.53,236.99,46.000000000000796,45.500000000000796,4688.999999999943
2025-01-27 02:42:54.861716,236.53,236.99,46.000000000000796,45.500000000000796,4734.499999999944
2025-01-27 02:42:55.169715,236.53,236.99,46.000000000000796,45.500000000000796,4779.9999999999445
